sample_id,process_type,C_pct,H_pct,O_pct,N_pct,S_pct,cellulose_pct,hemicellulose_pct,lignin_pct,ash_pct,temperature_C,pressure_bar,residence_time_h,gasifying_agent,CO_yield_pct,H2_yield_pct,CH4_yield_pct,CO2_yield_pct,LHV_MJ_Nm3,bio_oil_yield_pct,biochar_yield_pct,syngas_yield_pct,hydrochar_yield_pct,HHV_hydrochar_MJ_kg
878,2,29.72,2.71,35.94,1.78,0.30,12.11, 2.07, 9.32,27.55, 589.7, 2.4, 1.2,0, 0.00, 0.00, 0.34, 0.00, 0.68,55.32,44.51, 0.17, 0.95, 0.40
879,2,28.72,2.88,32.36,1.54,0.38,10.17, 2.12, 9.61,29.28, 633.0, 2.1, 0.4,0, 0.00, 0.00, 0.00, 0.62,-0.47,54.52,45.29, 0.20, 0.00, 0.62
880,2,28.49,2.57,32.43,1.57,0.39,11.77, 2.03,11.98,31.71, 422.9, 1.1, 0.6,0, 0.00, 0.00, 0.57, 0.00, 0.29,57.83,46.16, 0.00, 0.00, 0.47
881,2,30.84,2.64,30.65,1.49,0.34,11.99, 1.57, 9.40,30.80, 417.7, 2.6, 1.1,0, 0.00, 0.00, 0.00, 2.31,-0.52,59.09,42.79, 0.00, 1.76, 0.50
882,2,28.56,2.89,30.97,1.58,0.37,11.63, 2.33,10.31,25.29, 473.8, 2.5, 0.8,0, 0.00, 1.01, 0.00, 0.00,-0.25,61.71,45.97, 0.00, 0.00, 0.00
883,2,29.29,2.56,31.45,1.60,0.33,12.88, 1.47,11.73,33.26, 428.3, 2.3, 1.1,0, 0.00, 0.00, 0.13, 0.00,-0.45,59.70,45.83, 0.00, 0.48, 0.91
884,2,31.16,2.59,35.55,1.43,0.36,10.55, 1.39,11.13,32.39, 579.3, 2.6, 0.4,0, 0.75, 0.00, 0.00, 1.88, 0.28,50.29,42.10, 7.61, 0.00, 0.42
885,2,28.97,2.96,35.76,1.79,0.38,12.47, 1.34,10.68,32.17, 683.4, 3.0, 0.4,0, 0.00, 0.74, 0.00, 0.12,-0.44,55.04,44.50, 0.46, 5.09, 0.15
886,2,28.65,2.67,35.70,1.53,0.35,11.14, 1.30, 9.06,27.78, 584.0, 1.3, 0.3,0, 0.00, 0.00, 0.29, 1.20, 0.35,56.57,45.36, 0.00, 0.00, 1.27
887,2,30.52,2.91,33.73,1.64,0.38,10.78, 2.48, 9.40,26.56, 486.7, 2.5, 0.8,0, 0.00, 0.20, 0.00, 0.00,-0.25,59.36,45.16, 0.00, 0.00, 0.94
888,2,30.57,2.84,34.98,1.70,0.33,10.59, 2.13, 9.75,32.85, 608.1, 1.4, 0.9,0, 0.10, 0.41, 0.83, 0.00, 0.10,54.38,46.94, 0.00, 1.73, 0.00
889,2,30.62,2.53,32.48,1.45,0.39,11.08, 2.01, 9.94,34.07, 401.1, 2.3, 0.7,0, 0.00, 0.60, 0.00, 0.00, 0.09,53.96,45.26, 0.77, 0.60, 0.00
890,2,29.91,2.73,33.88,1.40,0.36,12.38, 2.20, 9.66,34.80, 456.5, 2.4, 0.6,0, 1.40, 1.30, 0.04, 0.00, 0.25,56.14,44.93, 0.00, 1.05, 0.00
891,2,28.54,2.62,35.46,1.48,0.33,10.70, 1.23,10.43,25.67, 437.1, 1.2, 0.8,0, 0.00, 0.87, 0.04, 0.00, 0.32,56.38,44.45, 0.00, 0.00, 0.00
892,2,29.35,2.52,34.97,1.60,0.37,12.53, 1.61, 9.29,28.05, 571.8, 1.9, 0.6,0, 0.52, 0.00, 0.21, 1.09, 0.11,55.10,43.90, 1.00, 0.00, 0.95
893,2,28.87,2.87,30.74,1.77,0.36,11.69, 2.46,10.32,30.52, 542.0, 1.8, 0.7,0, 0.00, 0.68, 0.00, 1.28, 0.36,57.25,42.38, 0.37, 0.00, 0.00
894,2,30.33,2.73,32.75,1.65,0.33,11.21, 1.47,10.79,33.16, 563.1, 2.8, 1.0,0, 0.00, 0.00, 0.00, 3.49, 0.23,58.87,45.96, 0.00, 0.16, 0.00
895,2,29.15,2.67,31.79,1.78,0.39,10.44, 2.33,10.37,25.15, 463.5, 1.9, 1.1,0, 0.10, 0.73, 0.00, 0.00,-0.16,54.84,44.44, 0.72, 1.17, 0.08
896,2,28.99,2.62,31.96,1.59,0.37,11.77, 2.11,10.82,29.90, 550.5, 2.6, 0.5,0, 0.77, 0.93, 0.28, 0.37,-0.36,56.75,45.62, 0.00, 0.00, 0.98
897,2,28.61,2.83,32.37,1.75,0.36,11.68, 1.13,11.34,34.08, 418.2, 1.5, 0.3,0, 2.38, 0.35, 0.00, 0.95,-0.04,58.36,47.31, 0.00, 0.00, 0.71
898,2,30.64,2.66,31.16,1.57,0.33,10.63, 1.88,10.68,32.28, 580.7, 3.0, 0.5,0, 0.55, 0.44, 0.00, 0.00,-0.22,53.37,43.94, 2.69, 0.19, 0.00
899,2,28.23,2.51,35.40,1.51,0.37,10.77, 1.55,10.91,30.65, 620.6, 1.2, 0.9,0, 0.00, 0.00, 0.22, 0.31,-0.45,51.82,44.33, 3.85, 0.00, 0.00
900,2,29.91,2.75,32.98,1.66,0.30,12.92, 2.12,11.46,30.20, 690.1, 2.5, 1.0,0, 0.19, 2.84, 0.78, 1.34, 0.29,52.86,44.32, 2.82, 0.00, 2.05
901,2,29.43,2.68,34.06,1.59,0.32,12.26, 2.12, 9.43,34.59, 660.3, 2.6, 1.2,0, 0.00, 0.00, 0.00, 0.99, 0.36,55.57,46.50, 0.00, 2.85, 0.00
902,2,29.46,2.51,34.04,1.74,0.32,12.01, 1.10,11.65,34.00, 445.7, 1.5, 1.0,0, 0.00, 0.09, 0.00, 2.14,-0.02,61.73,45.36, 0.00, 2.69, 0.08
903,2,29.57,2.96,33.59,1.69,0.31,11.68, 1.27,10.83,28.30, 629.4, 1.4, 0.6,0, 1.92, 0.03, 0.31, 0.00, 0.09,54.99,45.64, 0.00, 0.00, 0.22
904,2,29.26,2.71,32.07,1.42,0.31,10.29, 2.46,10.59,33.47, 590.0, 2.9, 0.7,0, 2.91, 0.00, 0.21, 2.43,-0.37,55.08,42.81, 2.11, 0.00, 0.00
905,2,30.73,2.56,35.70,1.66,0.31,10.96, 2.14,10.04,32.42, 691.9, 1.9, 1.2,0, 0.00, 0.01, 0.00, 0.39,-0.24,53.37,43.33, 3.31, 3.19, 0.00
906,2,28.17,2.92,35.65,1.51,0.36,11.40, 1.13,11.46,27.69, 581.8, 1.1, 1.1,0, 0.00, 0.07, 0.00, 1.06, 0.05,57.64,46.26, 0.00, 0.00, 0.00
907,2,31.67,2.92,34.86,1.56,0.39,11.01, 1.41, 9.37,30.84, 560.8, 1.6, 1.1,0, 1.13, 0.55, 0.17, 0.07, 0.02,57.39,47.50, 0.00, 2.65, 0.23
908,2,28.73,2.51,32.71,1.58,0.34,12.17, 2.22,11.26,27.19, 562.0, 1.0, 0.4,0, 1.67, 0.00, 0.54, 0.17, 0.54,56.73,42.63, 0.64, 0.00, 0.00
909,2,30.29,2.86,33.71,1.78,0.38,12.69, 1.22,10.75,28.37, 499.6, 2.3, 0.3,0, 0.00, 0.00, 1.56, 0.00, 0.43,64.16,45.05, 0.00, 1.87, 0.33
910,2,28.65,2.99,34.20,1.61,0.35,10.65, 1.91, 9.50,33.39, 663.9, 1.2, 0.5,0, 0.00, 0.00, 0.57, 1.02, 0.02,52.02,44.57, 3.41, 1.62, 0.00
911,2,30.00,2.87,34.69,1.48,0.31,10.78, 2.03,11.46,34.33, 422.8, 1.1, 0.4,0, 0.00, 0.00, 0.00, 0.99,-0.19,56.52,43.42, 0.06, 2.14, 0.00
912,2,31.18,2.81,35.51,1.45,0.33,10.40, 2.10,10.86,25.20, 522.3, 2.6, 0.3,0, 1.79, 0.22, 0.33, 0.00,-0.03,58.04,43.86, 0.00, 1.64, 0.00
913,2,29.89,2.57,30.38,1.45,0.33,11.37, 1.28,10.94,28.38, 491.2, 2.5, 1.0,0, 0.00, 0.00, 0.40, 0.92, 0.12,61.71,42.77, 0.00, 0.41, 0.31
914,2,29.81,2.94,34.11,1.78,0.39,10.42, 1.06, 9.10,26.90, 616.0, 1.5, 1.1,0, 0.00, 0.00, 0.00, 0.00,-0.13,50.39,44.31, 5.30, 1.13, 0.00
915,2,29.13,2.82,34.36,1.70,0.37,11.74, 2.18,10.27,29.00, 463.5, 2.6, 0.9,0, 0.00, 0.00, 0.53, 0.00,-0.07,56.75,46.48, 0.00, 2.29, 0.00
916,2,28.14,2.73,32.06,1.69,0.39,10.67, 1.51, 9.93,30.31, 457.3, 1.4, 0.7,0, 1.44, 0.00, 0.00, 1.63, 0.11,57.35,43.44, 0.00, 0.00, 0.00
917,2,31.62,2.54,31.78,1.42,0.33,11.60, 2.34,11.31,27.71, 471.0, 1.2, 0.4,0, 0.00, 0.87, 0.00, 0.05, 0.06,57.07,44.96, 0.00, 0.05, 1.04
918,2,30.38,2.60,31.19,1.71,0.30,11.60, 1.01,11.35,27.56, 423.9, 1.0, 0.6,0, 0.00, 0.00, 0.28, 1.74, 0.18,54.68,44.08, 1.24, 0.00, 1.83
919,2,30.17,2.72,32.56,1.73,0.36,10.37, 2.18,10.97,26.81, 587.1, 1.5, 1.2,0, 2.90, 0.00, 0.05, 0.11,-0.77,59.40,46.91, 0.00, 0.00, 0.00
920,2,29.03,2.66,32.35,1.43,0.31,12.51, 1.96, 9.51,32.20, 465.9, 1.3, 0.6,0, 2.63, 0.00, 0.04, 0.68,-0.10,55.25,42.91, 1.85, 0.00, 0.00
921,2,30.08,2.60,32.90,1.57,0.35,10.75, 2.39,11.43,28.35, 475.1, 2.6, 1.0,0, 1.61, 0.00, 0.03, 0.00, 0.12,58.25,43.59, 0.00, 0.00, 0.00
922,2,28.61,2.67,30.94,1.56,0.34,12.78, 1.89,10.70,32.36, 648.6, 2.8, 0.5,0, 1.50, 0.00, 0.00, 0.50, 0.13,52.89,45.07, 2.04, 4.22, 0.00
923,2,31.36,2.60,32.08,1.74,0.36,11.21, 2.16,10.29,32.96, 535.1, 2.9, 0.6,0, 0.00, 0.00, 0.36, 0.00, 0.53,60.77,43.68, 0.00, 0.00, 0.00
924,2,29.05,2.92,30.03,1.58,0.30,11.76, 1.18,11.70,25.78, 478.9, 2.9, 1.2,0, 0.75, 0.00, 0.02, 0.00, 0.05,57.48,43.72, 0.00, 3.20, 0.32
925,2,30.36,2.56,34.15,1.69,0.40,11.66, 1.58,10.98,25.36, 659.2, 2.6, 1.0,0, 0.00, 0.00, 0.00, 0.00, 0.50,48.93,45.33, 5.73, 0.00, 0.60
926,2,30.84,2.60,33.80,1.53,0.32,10.56, 2.37,10.03,29.95, 669.9, 2.0, 0.9,0, 0.00, 0.28, 0.00, 0.00, 0.05,50.26,44.65, 5.10, 3.43, 0.35
927,2,29.79,2.75,31.29,1.75,0.33,12.66, 1.26,10.90,33.00, 540.8, 2.9, 0.9,0, 0.00, 1.16, 0.38, 0.78, 0.05,60.09,44.71, 0.00, 0.00, 0.10
928,2,28.89,2.97,35.79,1.51,0.38,10.05, 2.08, 9.50,25.38, 585.9, 2.2, 0.5,0, 0.98, 0.00, 0.00, 0.00,-0.05,57.05,45.20, 0.00, 0.00, 0.84
929,2,28.49,2.71,31.61,1.72,0.31,10.32, 2.48, 9.60,29.64, 663.7, 2.3, 0.5,0, 0.51, 0.00, 0.00, 0.00, 0.20,53.94,44.35, 1.71, 0.00, 0.00
930,2,29.57,2.71,35.02,1.76,0.34,12.14, 2.22, 9.22,26.05, 619.8, 2.0, 0.5,0, 0.00, 1.63, 0.00, 0.00,-0.25,56.47,46.96, 0.00, 0.00, 0.32
931,2,31.91,2.63,34.12,1.69,0.33,11.65, 1.09, 9.99,29.36, 616.9, 1.8, 0.4,0, 0.00, 0.02, 1.19, 0.00,-0.69,53.69,42.36, 3.96, 0.26, 0.00
932,2,31.95,2.67,30.69,1.73,0.31,11.61, 2.49,10.42,29.67, 677.5, 1.1, 0.4,0, 0.00, 0.00, 0.00, 0.00,-0.35,47.70,43.93, 8.36, 0.00, 1.26
933,2,28.12,2.67,35.17,1.68,0.36,11.30, 1.79,10.57,28.17, 407.0, 2.6, 0.7,0, 0.00, 0.00, 0.86, 0.31,-0.18,57.85,42.50, 0.00, 0.99, 0.00
934,2,28.86,2.97,32.09,1.69,0.39,11.87, 1.99,10.10,34.55, 582.1, 1.7, 1.2,0, 0.00, 0.10, 0.00, 0.00, 0.28,55.84,46.52, 0.00, 0.00, 0.82
935,2,29.39,2.86,30.78,1.51,0.40,11.18, 1.87,10.46,29.35, 489.4, 2.9, 0.6,0, 0.00, 0.00, 0.00, 0.00, 0.43,61.48,46.18, 0.00, 2.88, 0.09
936,2,30.38,2.72,34.33,1.54,0.32,11.94, 1.85,11.93,25.93, 655.4, 1.5, 1.2,0, 0.00, 0.00, 0.00, 1.28, 0.35,56.26,45.45, 0.00, 0.00, 0.00
937,2,30.50,2.98,34.87,1.51,0.34,11.72, 2.31,10.29,27.13, 627.0, 2.1, 0.5,0, 0.00, 0.00, 0.53, 0.78,-0.34,54.52,42.17, 3.31, 0.80, 1.10
938,2,31.50,2.53,34.35,1.69,0.37,11.13, 1.49,10.61,34.34, 601.8, 2.1, 1.1,0, 0.43, 0.71, 0.30, 0.02,-0.02,54.88,43.19, 1.93, 0.00, 0.00
939,2,31.60,2.55,34.84,1.46,0.31,12.96, 1.60,10.87,30.53, 691.9, 1.6, 0.9,0, 0.80, 0.26, 0.00, 2.25, 0.03,52.73,43.31, 3.96, 4.53, 0.89
940,2,30.88,2.62,30.87,1.56,0.35,11.83, 1.63,11.68,27.86, 420.0, 1.5, 1.1,0, 0.00, 0.82, 0.00, 1.51,-0.02,56.92,44.65, 0.00, 0.00, 0.00
941,2,30.07,2.68,31.18,1.76,0.34,12.73, 2.25,10.71,32.10, 658.5, 1.1, 1.2,0, 0.71, 0.42, 0.59, 0.00, 0.14,52.94,47.26, 0.00, 1.27, 0.00
942,2,29.84,2.90,30.77,1.64,0.32,11.91, 1.58, 9.25,29.97, 544.4, 1.8, 0.7,0, 2.68, 0.00, 0.00, 0.10,-0.04,56.98,44.18, 0.00, 3.89, 0.00
943,2,29.78,2.67,31.80,1.46,0.39,11.92, 2.11,10.53,26.12, 554.9, 1.4, 0.4,0, 0.40, 0.00, 0.00, 0.00, 0.18,56.59,46.21, 0.00, 0.84, 0.00
944,2,28.19,2.98,33.51,1.47,0.40,11.42, 2.15, 9.02,26.65, 575.1, 1.3, 1.1,0, 1.04, 0.00, 0.00, 0.00,-0.53,55.87,44.41, 0.00, 1.03, 0.00
945,2,30.45,2.98,33.25,1.78,0.34,10.80, 2.07,11.67,27.24, 433.4, 2.4, 0.7,0, 0.66, 1.63, 0.65, 0.31, 0.50,57.00,45.77, 0.00, 0.02, 0.00
946,2,31.08,2.93,34.47,1.49,0.33,11.65, 1.11, 9.61,34.54, 562.3, 2.6, 0.5,0, 0.00, 0.00, 0.56, 0.00,-0.38,54.84,44.17, 0.99, 1.92, 0.00
947,2,30.85,2.52,33.28,1.58,0.40,10.28, 2.34,11.02,26.05, 554.5, 1.1, 0.5,0, 1.32, 0.00, 0.08, 0.00,-0.02,54.80,47.53, 0.00, 2.48, 0.99
948,2,31.89,2.55,35.10,1.73,0.35,12.63, 1.03, 9.70,25.28, 676.4, 1.0, 0.8,0, 0.02, 0.93, 0.40, 1.26, 0.16,50.42,40.88, 8.70, 0.00, 0.00
949,2,31.51,2.55,35.36,1.60,0.34,10.89, 1.88,10.60,29.23, 515.1, 2.1, 0.6,0, 0.00, 0.00, 0.00, 0.00,-0.11,59.62,45.52, 0.00, 0.00, 0.00
950,2,28.53,2.71,32.89,1.48,0.40,11.78, 1.66,11.78,25.40, 693.7, 1.6, 0.9,0, 2.48, 0.00, 0.62, 0.00, 0.24,53.07,42.89, 4.04, 0.00, 0.00
951,2,30.25,2.76,30.58,1.41,0.37,10.74, 1.99, 9.77,25.40, 686.1, 1.6, 0.7,0, 1.74, 0.59, 0.00, 1.69, 0.79,46.64,43.85, 9.50, 0.90, 0.00
952,2,28.53,2.76,35.15,1.61,0.38,11.12, 1.25, 9.91,27.45, 441.1, 1.6, 1.2,0, 0.35, 0.00, 0.32, 0.02,-0.06,55.79,47.04, 0.00, 0.00, 0.32
953,2,28.92,2.71,35.26,1.46,0.30,10.92, 1.85,11.31,31.53, 695.8, 3.0, 0.5,0, 0.23, 0.00, 0.00, 0.00, 0.04,50.99,44.26, 4.75, 0.00, 0.00
954,2,28.62,2.55,32.79,1.77,0.36,12.45, 1.35,11.70,26.43, 463.9, 2.6, 1.2,0, 1.46, 0.00, 0.00, 0.47, 0.14,58.99,44.02, 0.00, 0.00, 0.00
955,2,29.15,2.67,31.74,1.40,0.38,10.89, 1.42,10.40,25.78, 529.5, 1.1, 0.4,0, 0.00, 0.81, 0.00, 0.00,-0.20,57.96,43.94, 0.00, 0.06, 0.04
956,2,29.58,2.76,30.29,1.69,0.32,10.30, 1.08,11.48,31.01, 625.7, 2.9, 0.8,0, 0.00, 0.00, 0.00, 0.78, 0.15,53.36,44.81, 1.83, 2.19, 0.00
957,2,30.49,2.87,35.10,1.77,0.31,12.00, 1.14,11.10,25.23, 676.9, 2.7, 0.5,0, 0.00, 0.00, 0.32, 0.74, 0.22,51.16,43.65, 5.20, 0.00, 0.00
958,2,29.28,2.99,33.81,1.73,0.31,11.18, 2.22, 9.64,30.90, 608.8, 2.9, 0.3,0, 1.22, 0.05, 0.00, 0.11,-0.13,54.58,42.13, 3.30, 1.69, 0.00
959,2,30.57,2.83,35.82,1.52,0.33,10.38, 1.46,10.46,27.06, 409.0, 1.1, 0.6,0, 0.00, 0.00, 0.00, 0.00,-0.12,55.12,44.68, 0.21, 0.00, 0.00
960,2,31.25,2.52,32.08,1.60,0.31,12.20, 1.83, 9.13,33.24, 469.6, 2.3, 0.6,0, 0.74, 0.94, 0.12, 0.00, 0.13,59.22,44.62, 0.00, 1.66, 0.04
961,2,31.28,2.69,33.39,1.41,0.36,12.18, 1.53,10.09,26.07, 676.8, 1.7, 1.0,0, 0.00, 0.37, 0.80, 0.00,-0.32,50.83,44.40, 4.77, 0.00, 0.00
962,2,28.53,2.82,34.02,1.50,0.32,12.47, 1.83,10.80,30.07, 677.9, 1.3, 0.3,0, 0.00, 0.01, 0.53, 0.00, 0.28,53.83,44.37, 1.80, 0.00, 0.80
963,2,29.30,2.64,30.24,1.41,0.32,12.18, 2.21,11.92,34.66, 662.4, 1.8, 0.5,0, 0.00, 0.00, 0.00, 0.00, 0.13,54.42,45.02, 0.55, 0.00, 0.00
964,2,29.58,2.86,30.90,1.67,0.37,11.72, 1.60,11.27,27.61, 687.3, 1.8, 0.5,0, 0.00, 0.00, 0.00, 0.00, 0.11,51.61,43.92, 4.46, 1.66, 0.28
965,2,28.95,2.57,34.69,1.64,0.32,12.27, 1.52,10.23,32.64, 547.7, 2.0, 1.1,0, 0.00, 0.00, 0.00, 1.53, 0.14,56.34,44.75, 0.00, 0.44, 0.28
966,2,30.19,2.61,35.67,1.51,0.39,11.76, 1.62, 9.74,30.92, 594.4, 1.1, 0.8,0, 0.00, 0.79, 0.00, 0.50,-0.02,58.54,45.29, 0.00, 0.00, 0.00
967,2,31.34,2.51,33.57,1.53,0.40,12.73, 1.77,10.52,25.50, 678.8, 2.9, 0.2,0, 0.49, 1.04, 0.00, 0.00,-0.17,51.36,46.03, 2.61, 0.00, 0.00
968,2,31.51,2.58,32.41,1.49,0.34,11.06, 1.21,11.26,31.03, 493.5, 1.3, 1.1,0, 0.00, 1.42, 0.00, 0.41, 0.42,56.81,44.36, 0.00, 1.17, 0.19
969,2,30.54,2.82,35.86,1.49,0.32,10.73, 1.57, 9.06,27.75, 688.3, 2.4, 1.2,0, 1.12, 0.00, 0.00, 0.00,-0.19,51.61,40.14, 8.25, 1.11, 0.00
970,2,30.63,2.58,33.75,1.70,0.39,12.26, 1.88,10.32,27.11, 645.1, 2.7, 0.6,0, 1.91, 0.85, 0.00, 0.76,-0.16,54.56,47.81, 0.00, 3.37, 0.00
971,2,28.26,2.84,31.27,1.41,0.37,11.31, 1.48,11.13,31.26, 601.1, 2.6, 0.3,0, 0.00, 0.34, 0.00, 0.81,-0.08,53.25,46.61, 0.14, 3.01, 0.48
972,2,29.64,2.89,30.08,1.71,0.37,12.37, 1.75,11.15,29.82, 437.3, 2.5, 0.8,0, 1.51, 0.17, 0.00, 0.00,-0.12,55.65,43.49, 0.86, 0.00, 0.00
973,2,28.70,2.73,34.57,1.53,0.40,10.02, 2.05,10.25,28.55, 612.7, 1.5, 0.5,0, 0.00, 1.87, 0.00, 0.33, 0.63,52.66,44.69, 2.64, 0.04, 0.96
974,2,31.98,2.52,34.46,1.69,0.34,11.46, 1.07,10.58,28.11, 591.8, 2.5, 0.3,0, 0.21, 0.00, 0.00, 0.50,-0.81,51.81,44.43, 3.75, 0.12, 0.00
975,2,31.04,2.93,33.80,1.64,0.34,12.54, 1.68,11.17,27.40, 585.6, 1.3, 0.4,0, 0.97, 0.00, 0.00, 0.00, 0.57,58.99,45.46, 0.00, 4.43, 0.85
976,2,29.32,2.62,32.42,1.76,0.33,12.03, 1.91,10.97,31.56, 515.3, 2.4, 0.8,0, 0.84, 0.49, 0.00, 0.00, 0.30,58.83,44.84, 0.00, 0.00, 0.56
977,2,30.52,2.95,34.41,1.78,0.37,10.87, 1.53, 9.98,34.24, 416.2, 2.1, 0.8,0, 0.00, 0.00, 0.39, 0.00,-0.10,54.15,46.36, 0.00, 0.00, 0.51
978,2,29.52,2.97,34.05,1.71,0.33,12.75, 2.11,11.65,33.17, 467.2, 1.5, 0.6,0, 1.25, 0.00, 0.14, 0.00,-0.43,58.69,45.21, 0.00, 0.00, 1.12
979,2,28.59,2.99,30.01,1.66,0.30,12.00, 2.25, 9.06,33.53, 404.5, 1.2, 0.5,0, 0.00, 0.00, 0.41, 0.77,-0.22,60.46,47.01, 0.00, 5.76, 0.00
980,2,31.24,2.72,31.37,1.40,0.32,10.26, 1.31, 9.47,27.90, 440.1, 1.7, 0.8,0, 0.00, 0.69, 0.08, 2.87,-0.27,55.74,45.64, 0.00, 1.80, 0.53
981,2,29.73,2.84,31.33,1.77,0.37,10.52, 1.91,11.72,27.16, 400.1, 2.7, 0.5,0, 0.00, 0.45, 0.53, 0.00,-0.28,53.55,44.81, 1.64, 4.49, 0.00
982,2,28.45,2.89,30.80,1.78,0.36,11.44, 1.02, 9.84,32.31, 423.2, 3.0, 0.9,0, 0.87, 0.00, 0.00, 2.11, 0.06,54.68,46.00, 0.00, 0.81, 0.63
983,2,28.85,2.52,32.97,1.60,0.36,10.18, 2.09, 9.76,28.74, 495.7, 2.9, 0.3,0, 0.00, 0.00, 0.00, 0.00, 0.01,60.80,46.56, 0.00, 0.19, 0.65
984,2,31.71,2.75,32.82,1.56,0.32,11.48, 2.33,10.05,25.14, 583.6, 2.1, 0.5,0, 0.00, 0.06, 0.16, 0.91,-0.39,56.47,47.19, 0.00, 2.82, 0.18
985,2,31.10,2.95,30.56,1.59,0.40,12.09, 1.08, 9.23,26.93, 572.8, 1.1, 1.0,0, 0.00, 0.00, 0.00, 0.80, 0.09,55.64,44.07, 0.29, 0.00, 0.43
986,2,28.82,2.72,34.70,1.69,0.33,11.93, 2.31, 9.17,25.99, 661.2, 1.7, 1.1,0, 0.00, 1.51, 0.42, 0.00,-0.22,55.20,43.25, 1.54, 0.00, 0.31
987,2,28.99,2.52,30.38,1.79,0.33,12.96, 2.18, 9.22,28.76, 447.4, 2.4, 0.5,0, 0.60, 0.00, 0.07, 0.12, 0.28,54.54,45.25, 0.21, 0.00, 0.00
988,2,29.61,2.64,35.91,1.52,0.32,11.83, 1.84,10.05,33.40, 422.4, 2.2, 0.6,0, 0.03, 0.00, 0.00, 1.64,-0.19,61.80,43.00, 0.00, 0.14, 0.12
989,2,28.46,2.82,33.75,1.43,0.36,11.41, 1.02, 9.28,33.89, 408.0, 1.4, 1.0,0, 0.87, 0.00, 0.00, 2.32,-0.03,56.83,46.23, 0.00, 0.35, 0.27
990,2,31.91,2.53,35.93,1.74,0.35,11.22, 1.63, 9.82,27.19, 417.2, 1.7, 0.8,0, 0.08, 0.83, 0.03, 0.00, 0.18,51.82,46.04, 2.13, 0.35, 0.00
991,2,29.89,2.72,35.42,1.55,0.32,10.22, 1.81,10.57,33.91, 484.4, 3.0, 0.9,0, 0.00, 0.47, 0.74, 0.00, 0.28,57.92,44.95, 0.00, 0.00, 0.72
992,2,30.73,2.56,32.21,1.53,0.33,10.63, 1.88,10.59,30.03, 488.6, 2.1, 0.7,0, 0.97, 0.00, 0.07, 0.00,-0.10,60.34,43.42, 0.00, 5.84, 0.00
993,2,29.71,2.94,35.93,1.47,0.32,11.29, 2.04,11.19,27.68, 465.5, 2.9, 0.7,0, 1.67, 1.00, 0.00, 0.28,-0.17,59.48,45.84, 0.00, 0.00, 0.00
994,2,31.35,2.96,31.61,1.60,0.34,12.53, 1.56, 9.55,31.62, 418.2, 2.3, 0.5,0, 0.85, 1.41, 0.00, 0.00, 0.31,57.91,45.72, 0.00, 3.69, 0.42
995,2,31.38,2.69,31.61,1.58,0.36,10.93, 2.11,11.48,30.86, 569.0, 2.8, 1.1,0, 0.00, 1.52, 0.16, 0.00, 0.14,56.66,43.20, 0.14, 4.16, 0.21
996,2,29.09,2.93,35.93,1.60,0.38,12.36, 1.98,11.37,28.44, 515.8, 1.9, 0.5,0, 0.29, 0.00, 0.00, 1.70, 0.21,57.61,44.12, 0.00, 5.02, 0.36
997,2,31.95,2.98,32.73,1.63,0.31,11.58, 1.32,10.33,34.29, 540.6, 2.4, 0.8,0, 0.58, 0.00, 0.00, 0.00, 0.23,61.19,42.19, 0.00, 0.00, 0.29
998,2,29.19,2.63,35.11,1.69,0.34,12.16, 1.58, 9.36,34.13, 592.4, 1.1, 0.6,0, 0.16, 0.00, 0.25, 0.00, 0.18,57.46,43.57, 0.00, 0.00, 0.00
999,2,29.98,2.80,32.92,1.76,0.30,11.43, 1.12,10.13,34.86, 612.6, 2.0, 0.8,0, 0.52, 0.00, 0.00, 0.56, 0.09,55.16,48.65, 0.00, 1.30, 0.00
1000,2,29.87,2.71,35.48,1.54,0.33,11.62, 1.17,11.87,27.74, 646.7, 2.9, 0.4,0, 0.69, 0.00, 0.00, 0.00, 0.23,54.05,45.71, 0.24, 6.26, 0.23
1001,3,31.41,2.62,30.37,1.44,0.34,10.01, 2.12,11.44,25.71, 228.2,46.3, 3.4,0, 0.00, 0.03, 0.49, 0.00,-0.34, 0.10, 0.00,*****,65.11,14.25
1002,3,28.17,2.95,30.68,1.73,0.36,11.81, 1.51,11.51,28.35, 257.4,47.8, 2.9,0, 0.00, 0.00, 0.45, 0.00,-0.31, 1.67, 0.00,*****,65.66,15.57
1003,3,31.09,2.59,35.65,1.44,0.40,11.05, 1.18,11.42,27.57, 228.0,11.9, 3.5,0, 0.00, 2.65, 0.00, 0.00, 0.38, 1.08, 0.00,*****,66.66,15.49
1004,3,28.61,2.82,35.73,1.74,0.39,10.85, 1.80, 9.46,32.39, 182.1,40.3, 1.2,0, 0.00, 0.00, 0.00, 0.00,-0.56, 0.00, 0.00,*****,70.17,14.17
1005,3,31.38,2.63,33.72,1.68,0.39,12.58, 1.61,10.85,26.66, 186.6,47.0, 1.4,0, 0.00, 0.25, 0.00, 0.00, 0.50, 0.51, 0.77,98.72,72.74,16.85
1006,3,31.73,2.55,32.31,1.50,0.31,10.59, 1.77, 9.31,31.78, 222.9,12.7, 1.7,0, 1.35, 0.00, 0.00, 2.10,-0.00, 2.15, 1.25,96.60,63.14,15.47
